text,label
I realize that  but how do you light something with olive oil and no flame? lol  just being a smart ass.,0
 Do you like your eggs scrambled or sunny side up?,0
I've been getting a lot of that Which sucks  cause I really need a job.I did get a random check from an old job for 100$ today though,1
That sucks man! What was it?,0
  Oh snap!! I would actually hug him first off ahah and say &quot;Nigga where my weed go?&quot; Hahaha jkjkjk i love him!! He is doin a great job!,0
  The yellow one!,0
no no no. i don't really hate karl. i was just frustrated with chanel these past few weeks. now i'm back to loving mr. lagerfeld.,0
U stupid bitch. I said Its in my car u always at work or chillin with then regis niggas.  Don't piss me off.,1
that's happened to me twice in the past 4 months. Pain in the ass. Much.,1
I'm really glad Hunter ruined the ending of that movie for me....I hate movies like that!! They really get me crying!,0
 & @karkar  I hate Walmart anymore. I'm gonna have to start taking my own cart with spikes and barbed wire. Maybe flamethrowers.,1
Hmm  wonder who it was. Do you know local owners? Hate not being able to drive mine now due to weather!,0
 dude it seems like everyone hates you. you should just delete all your socialing sites. (:,1
Local and Etsy...I'm done giving my $ to Fat Cats that produce elsewhere.,0
what are you gonna stab a bitch with? scissors? knife? spear? sword? cock? pencil? dildo? cattle prod? broken glass?,1
fuck up foo.,1
damn - i was excited for a moment - but they aren't complete books :(,0
700. you glutinous bitch!,1
  he shaves.,0
 iLove your nose ring!,0
Going to spend some time in Fort Myers with the in=laws. I am excited to be going but ughh...I sure hate the packing!! LOL,0
I've been called a pig  if that helps. Recently  even,1
Ooh  that sucks! Maybe it'll still turn up though. I've had pkgs get lost only to be found 3 wks later.,0
I would have done it by now tbh. I have no words except just WHAT THE SHITTING FUCK ARE THEY THINKING!,1
goddamn it kj...fuck you 10 times http://tinyurl.com/5nv2tl,1
OMG  you fucking got them didnt you?!?!?! I'm so jealous!!!!,1
i was afraid people would think i meant actual buckeyes! i hate peanut butter  but when its w/chocolate  its ok lol yummm,1
 you wake up the next mornin -with little memory of the previous nights actvities- in between to very attractive girls/guys (whatever applies) theres a video camera with last nights events whos sees it first?,0
LULZ is gay!,0
http://twitpic.com/vhtp - LOOOOOOL HATE!!!!!!,1
Is someone a bit of a twitter control freak?,0
Rooster is LARRY'S bitch!,1
AHHH I HATE THAT..,1
no fuck you,1
Nah man  no help needed right now. Just ranting about this damn shopping cart I have to debug.,0
I had the same thing on the 24th. It sucks big time. Drink Gatorade!,0
 Here&;s an idea  how about stop trying o get hook up with Tabitha and actually find someone who can suck you 3inches dick  hahaha doubt that will ever happen. No girl likes a pevert and a douche(:,1
@hermanos @jamessime wow I totally know that fine line between love and hate! #dead_by_january_i_didnt_sign_up_for_this_shit,1
-politicians should have to pass an ethics exam 2x yearly. I wonder if that's a piss test for them?,1
no im definately a bigger nerd than you.,1
just found the email buried in inbox - count me **IN** i've been on the receiving end of foodbanks growing up. it SUCKS BIGTIME,1
gav that just sucks! - u ok? i think the brakes would be best to stay on for now!!,1
please don't make me explain every time I say something to piss you off. You fall for it every time.,0
  nahhh,0
whoever created chocolate pecan pie  thank. thank you for my big fat ass.,1
yeah  they wack right now... Need a big man and to get rid of sheed  iverson  and rip ass...,0
 what did you have for lunch?,0
  hahahahahaha yess. :),0
burger in each hand? Wut a fat ass!! Lol,1
 Why r u such a bitchh??? I hate u I&;m gonna kick ur ass whore!!,1
your ass needs to be in NYC for that shit!,1
Actually  that's what your here for  to bitch slap the spammers for me :),0
  yes,0
Post-traumatic stress does horrible things to a mind. Especially when it's an inbred retard's mind.,0
fuck you,1
lo thankyou.. will see you soon :) and i hav to send a mail to u damn!,1
I wanna butt fuck you. Cuz im a horny gremlin,1
That was an *if* I just hate brushing knots in my hair.Id rather have it polished occassionallyby the airport shoe shine man,0
wtf? That is so gay.,1
"""See  I had to google """"cloved lemon SCA"""" to figure that out. ",1
I can't help that you keep looking for gay midget porn on YT. The volume is too loud for you but I like blaring my Celine Deon.,1
"oooooooohhhhhhh sh*t! Damn where all the white women at! Come on! Hahaha (so is that why celebs ""crossover"" when they make it)",1
 On average how many texts do you send a day?,0
The spammers recently decided I'm lonely  fat and have bad credit. I liked it btr when they thought I was a limp and bald man,0
AHHHHH FUCK! I didn't even realize it started snowinggggggg again.....arrrghghghghhhhh,0
D: that sucks! we def gotta hang out when you get a little more money!,0
wow - mommy's little cheerleader! *must... not... take... the...piss......*,1
I hate you so hard right now.,1
Slurpees are awesome. Damn  now I really really want one O.o,1
 okay  i added some people who want sexual spam  i dont do that over mass spam. if you want sexual spam  ask me to spam you individually and i will(: thank you!,1
  Idk what &quot;love stoned&quot; is.. so idk haha,0
the only show more thug is the nigga who be in the woods eating beetles and drinking his piss! that niggas GANGSTA!,1
Ok is it gay day today? or are those some cute azn girl socks u sexed,1
bitch  hurry up!,1
I disagree.  You're only a poser if you flaunt it and/or have your nose stuck up in the air.,0
Ech! LOL....if it was me  I would wash the sweats at least twice...then again I hate bugs!,1
Love You  Man  Not in Gay Way or Anything :),1
I think that's another one that I haven't seen that makes me eligible for gay card revocation,1
WLW: Fucking marvellous.,0
I would not be proud of that. That just means you're a whore or a polygamist.,1
"i really hate that song but thats like equivalent to ""fuck them other niggas"" to the 40 and up crowd",1
losing winter insulation is one of the horrific side effects of Biggest Loser that nobody warns you about. It's brutal!,1
I hate you,1
I dont know man. Theres a ton of them now and its so stupid. But cant hate b/c the top one is making crazy money.,0
weird.... Nick are you going emo??????,1
Then why u cryn? Hate'n on me.,1
I was one of those of the ppl! Damn near left my Berry on the train LMAO,0
Damnit.  I've started a new short story.  About a dentist. Fuck.,1
fashion parade. (damn sneaky mousepad enter key thing.),1
bitch what ? hahaha. j/k.,1
 how many pillows do you use?,0
loooove that game! Haha  I used to be such a Nintendo nerd!,0
  possibly,0
omg! what are you in the mood for.. i crock pot my ass off!,1
  *wearr hmmm haha okay.r w/e,0
damn homie where did you get that stat??,1
oooh  you scandalous whore. I just hardcore need someone to make out with. I'd hit up the ex but she's still in love with me.,0
Man  why u live in NYC in that crazy ass weather. Move out to LA. It's nice EVERYDAY. NYC is soo over-rated! lol,1
I hate those backgrounds because you can't click on any of those listed links. I find it frustrating.,1
  Hell yes! Lots of them and thats including yuh!<3,0
cool. But that fireplace looks totaly gay.,1
He's back from w.e the fuck he was lol,0
thats what i am saying...they need to pay me.thats m*ttaf*cking free promotion. ungrateful ass people.,1
JESUS FUCKING BABY CHRIST  stop twittering in all caps  motherfucker. I understand you're excited  well I'm not.,0
 When you hear people arguing what do you normally do?,0
did Santa cum n visit u huny?,1
I think i done bounced half my ass off LOL,1
a fat boy sweet talker?,1
"the explosion of social media into mainstream business.  We will see everyone joining Twitter  its the ""year of the nerd""",1
  Love you More babe<3,0
I fucking hate Rachel Ray.,1
nooo #TeamBlack (btw looking forward to you coming down even if I have to shower your ass w paintballs),0
  NOpe. I used to but then i deleted it because i liked formspring more and didn't have many followers on it.,0
Well hell  looks like I know what I'll be doing Tues. This is the worst  no? Cold  dark  boring as fuck. I want 2 sleep til April.,0
 What&;s ur favorite type a cheeeeeeeese?,0
twinface it's ATCQ...your drunk ass can't type lol,1
he was given one extra ticket from a coworker so henceforth my ass stays here.,1
we say the same things cause we're fucking cool. You know how we roll. Love you like a fat kid loves cake.,0
 just checking if your like a chomo or something ha. good thing you said ew.,0
  Egypt :),0
 Are you nice to people you dislike?,0
Time's running out for them.  The Cboys will pull it off.  Looks damn cold.,1
Good is fucking Gracious? Sounds naughty...,0
good fuck that greasy shit!Veggies all day fam!! even seth be on that salad all day.he eat it with his hands but still!!,0
I hate to open the flue after a long fall. We get birds or dead squirrels...totally scary!!!!!,1
I fucking love Haunted.,1
I iz calm now - cept I can't figure out how to properly edit my wordpress templates. NERD ALERT NERD ALERT.,1
I had to go to two stores to get all 4 books. Hope she likes. She's 14  but kinda a nerd  so hopefully she will. lol,0
  huh?,0
that sucks. We need to save $$ for the flight to the inauguration so we're only doing wings tonight,0
 What was the happiest moment in your life?,0
I hate those fucking hash tags.,1
"ahah! and i'll say exactly what i'd say to him: ""bitch make your own!"" i kid:P",1
#NAME?,0
Go back to your pork fat radio!,1
 YOU SHOULD DIE,1
att is run by the devil  i hate them,1
i SENT it!!!!!!!! u'll prob get it in like a billion years since cingular SUCKS!!!!,1
  I think I would be a true friend. Now if your saying that my friend was in a relationship with another one of my friends that I knew were being screwed over? then that would be hard but the truth always comes out no matter what. and I dont believe its my place to do so. But as for them being what kind of friend. I just wouldn't trust them.,0
I fucking hate Rachel Ray.,1
I wonder if Romey and his big fat sister Naomi really exist,0
 fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake,1
lol figured. So anyway  anna is still being a bitch(sorry for the language) She doesnt want to go on the trip. So now onto plan B,1
Hopefully it's not layoffs.  and if it is  you better not be one.  you make kick ass sites.,0
 i don't have those folders ... /wordpress/wp-content/plugins and /themes /uploads .  i hate the 2.7 interface already.,0
hahahah is he at least hot? Hahah. I can't wait to go home to see who this guy is haha. I hate creepy skeevy guys on myspace LOL,0
Damn that is so unfair. Where is the version of Firefox for white  slightly balding men.,1
  couple times. car accident that sent me across three lanes of traffic in heavy rain  spinning. not one car hit me. it was crazy,0
haha. that sucks though. if it's any comfort  i had a student break some of my XLR contact mics. gotta break out the iron now.,0
 @Dave_Malby acting as Colfax Chick's agent! After 100 followers I will make sure to get her ass down here and tweet with everyone,1
LOL - nah  that's just what we tell the loser guests that we usually toss down in the newsroom!! oh  wait...,1
Andrew was being boring before so i stopped watching. Damn  he has been on forever  haha.,0
lmfao HURRY AND GET THE FUCKING LYRICS.,1
no one likes every fat snack u do bitch! so shaddup ahahahahaha,1
Heh  default slut mode? :),0
I do but I picture the fat guy in the leotard,1
what an ass - who the hell says things like that. I'd report the fucker,1
  I havent seen it yet  i really like his cd though.,0
Damn  now  the yurt market was my secret niche!  Now EVERYONE will know!,0
 Will you b my valentine?,0
Sorry man  hope you stop ass bleeding soon. (wow that was awkward just thinking about it),1
I never thought of it that way - but damn - that IS a good name..,0
  I lovee youu<33,0
didja punch a bitch?,1
 twitter whore!,1
  i never said i liked pryce.,0
I nominate @IgortheTroll cuz he's thee Best Damn Troll we gots!! ;)),1
all that I know of is the Revenge vinyl. u? and sorry for delayed answer  my internet sucks and trips out,1
  i do want to.. :) but who is this hahahahah,0
 wtf ? V,0
first off you knew her ass was going to become one either way she was already engaged to e married so of course she sealed the deal,0
  yep,0
"""Juice""? The fuck is ""juice""? I want grape drank!",0
  Lol you!(:,0
 ..are you? all you can say lmfaoo. well  your fake everyone knows it  no need to go on about it(: sayoonarra<3,1
  g-r-e-a-t.r it was a small chair  i was like sitting in your lap.,0
Oh  no.   I HATE a thief!     Ah well  what goes around comes around.,0
  i dont do chocolate much,0
 ashlee....i&;ve had the biggest crush on you for awhile!  i don&;t go on here a lot.  but please message me on www.findersingle.com under the username &quot;wishfulthinker&quot;.  please don&;t get all weird.  =),0
Resistance kicks ass!!!!!!!!!!!1,0
Rooster is LARRY'S bitch!,1
fuck yes,1
Thats what my aunt says. Still TMI. lol What are u watchin wit fat folks on it?,1
As opposed to a non fucking fuck?,1
  2007. wow to think about it  it's been too long  anyways.. to PANAMA for a graduation girls vaca!,0
last nights Top Gear had V8 powered rocking chair = Fail. And Jeremy is gay.,1
DOOOOOD. the fucking accent/cadence. good call.,0
damn your presence is making me more wayward than usual!,0
u r pussy. lulz.,1
damn Dame lil Magic need some signings... He love Boobie,1
this should have ended months ago  sucks.,0
fuck you  change your name. Do you know who I am? (yeah  neither does my mom.),1
I hate .... you .... zzzzzzzz,1
Fuck you,1
hotel town whore is in the bed riding ol boy that treated her like shit and the freaky cop walks in the room,1
you never posted your blog. and today is guest blog day. get with the program my slut pink zebra. LOL loveee you anyway!,1
I will super hero my ass out there and blow the tire up myself!!!,1
damn  i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding  don't get pissed alright? ?:D:D:Dlololol,1
  formspring. by far :],0
he doesnt know i know hes gay or bi or w.e. Hes soooo high,0
I hate the fucking CTA. Fuckin' idiots.,1
If you stay home to twitter and have a martini on NYE does that make you a loser?  don't answer that...  I don't want to know,1
 If a cannible was on death row could he ask for the last guy that was electricuted for his last meal?,0
"ah  yeah but i was referring to the knives in your hand and the ""holes' in the knife block YOU PERV!  Damn Lawyers !",1
damn homie where did you get that stat??,1
So if lifes a bitch  and sleep is the cousin of death  that whole dam family needs help!!!!!,1
 Ur BEAUTIFUL! :),0
i wish dick cheney was gay cause then he would ve shot more ppl in the face,0
 What is boring to you?,0
the hormones are worse for guys.  I cant tell you how much I truly hate the thoughts that go through my head.,1
  bitching. from everyone. be yourself but if you open your mouth and step on toes or say something that isn't what everyone wanted to hear then i should know better. it gets really old!! and im tired of hearing it. either take the truth and listen or dont and move on with your life.!!!!,0
yeah I hate this bitch and I'm glad the chief killed that other dude!,1
 do you have any fun summer plans?,0
  Hmm. how to cut people in half. hahahha,0
  yes.,0
fuck. :( &lt;3,1
I hate you,1
a fat boy sweet talker?,1
 hey there! any luck with a ffffound invite?  im still working on it  apparently im a loser :),0
Fuck off.. I'm not ready!,1
"Are you laughing your ass off with all these ""juicy"" twits?",1
  Laptop Dogs Family Shoes bed clothes coffee maker oven washer&amp;dryer refridgerator table&amp;chairs pics camera bath tub! HAHAhAHAHAHHAHA!!!!,0
In Ala-God-Damn-Bama  that would be Bidness Skool  right?,1
 i just fucking beat you!,1
I'm just gonna start the emo kids who pretend-to-cut themselves clique. I can be found in the library playing WoW if you need me.,1
Pretty sure it's CO2 and H2O produces sugar  but damn that was a long time ago,1
- trying to remember the on-shore fields from late 90's - Bu Hasa  Habshan - damn! cannot remember the rest - good times!,0
 haaa its all qud  sorry abouht the &quot;hoe&quot; thinq  iwas mad lol,0
yep  shoutem kicks ass :),0
don't you hate yogurt! When you do recover from hating yogurt  go to Trader Joe's  get the Greek style kind  it's fantastic!,1
I cry  but then I'm just like that fucking woman is a bitch. God I hate her!!! (Yolanda) I'm getting mad just thinking lol,1
Hate to say  but John's dad was a major OB/GYN (Yeah  nightmare for me ) and he holds out that there are no flu positives:),1
P33T WIFF HIS BIG GAY TEEFS!!! BRYCE FROM TRS AND HIM SHOULD HAVE BABIES AND THEY'D HAVE AMASING TEEFS,1
both  think I liked the first one better. They both beat Harry Potter though  that damn rubbish.,1
damn  weird.. a friend told me the sound of the mic wasn't in the streaming though... anyway  the pics are nice! hehe :),0
Ew :( That sucks! I'm sorry.,1
"like jealous toddlers  equal change to excel When a person DOES excel  other ppl bitch&whine - bc it ""makes them look bad""  The",1
did i jus get a reply from an emo asian!? CRAZY!,1
aw that sucks.,1
  iDnt even kno who da hell they are,0
 Hmmm...i don&;t know. I want to. :D,0
Fuck off.. I'm not ready!,1
*throws all 52 dollars in my pocket at you* Let me hit the MAC. Ill be RIGHT back. Hold that pose *forgets pin number* FUCK!,1
the early word is the spirit sucks... hard.  i'm a big fan of the eisner comics  but frank miller's take looks a little... meh.,1
im not that crippled  in gym we were laying on our stomachs and some fat kid landed on my upright foot and it hurts like a mofo,1
  Yes. And im sure there are tons that soo could.,0
damn australians!,1
  hahha laugh. really hard!! :),0
and  we've been waiting all morning. You need to quit draggin' ass.,0
let's be gay together!,1
I wanna see her tall lanky ass playin tennis  lol,1
damn  sean and scott just cuttin heads out like some slumdogs,0
Oh no! Everyone ok? Damn you rain! Ruining my BFFOT's day!!!,1
I am lookin @ news in the Chi damn!!!! Stay warm n if u see my lil sis make sure she wears her coat!,0
 have you ever had sex?,0
"I lovingly call myself and followers ""Twits"" all the time. Hate to think I offend anyone though.",0
aw dammit  I meant to call @graemem a lame-duck Scotsman. Thanks for fixing my lame-ass miss of a joke!,1
So you were a geek and gay at a very young age ;),1
 You didn&;t get a brain that day either. They were only handing them out to people who would use them.,1
I hate it  just want to start trouble,0
yes. Freakin 17 and in college since i was 16 ugh! It sucks. Hah,1
jamie lidell already reminds of a less emo robin thicke lol,0
  Hahaha... I dont sing!! LOL! so srry! Im horrible. btw I dedicate &quot;SMILE&quot; 2 yuh! Its playing!!,0
wx in ny sucks! haha lots of snowww and blowing wind!,0
  Well any planet in the universe would involve planets that aren't named to me yet...therefore yes I would :) love to go to a planet we've never heard of!! haaha Yes i would live there.,0
yo i can kick yall ass for that synth in the begining..GOOD SHIT!!!,1
I got it for Wii  when I get back from my dad's we're gonna play and it will be so kick-ass.,1
  What kind of experience are you talking about? And pretty with no experience I guess?,0
Heh. Fuck 'em WHERE?!?,1
http://twitpic.com/xipq - this only makes me hate having a verizon contract even more.  erg.,1
 hahahahahhahahhaahhahahahah vvv ayee fix yerr infoooo ->>,0
and I'm really sorry about your friend. you're right - MS sucks in a major way.,0
 Do you dream in color?,0
  y ya wanna kno ??!,0
God.. that commute has to be a bitch dealing with.. driving back and forth from Raleigh to Fayetteville...,1
Well fuck yeah!!!! how about allston? @xdeartragedyo imma try the one in jersey @evry1 I got my 2day bamboozle tics today,1
seriously. so precious. I laugh every time i think of Nate rocking out to that shitty ass band.,1
I hate you.,1
if you don't know who i am  why follow me? get a fucking life and stop bitching about the past,1
 If heat rises  shouldn&;t hell be cold?,0
because they're idiots who don't even know how to do their own jobs. I hate centrelink!!!,0
kiss my Midwestern ass!! Go back to the great lake region,0
I hope you feel better *hugs* - I got nothing on the ins. co. though. I can hate on them with you. Bastards!,0
"ahah! and i'll say exactly what i'd say to him: ""bitch make your own!"" i kid:P",1
I can't help that you keep looking for gay midget porn on YT. The volume is too loud for you but I like blaring my Celine Deon.,1
 Do you ever think of crazy things in you&;re head that probably wont happen?,0
okay. Fuck me. Way to start the new year.,1
I hate to admit it but raw top roman with the seasoning was a choice of snack against my moms wishes...all my friends were doing it.,0
Yeah but I still don't give a fuck about Xmas..,0
it is. Hate that LOL,1
you are fucking killing me. Please come to a party at my house next time yer in LA. Rice pilaf will be ready,1
  Uhhh!!! lmao!! U got me lmao! jkjk we can go on 4 like eva! Lezzzdoooittt I Love you more than yo own momma! AHHA!!,0
fucking LOL.... that'll make them feel bad  and think ur a terrorist all at the same time. LOVE IT,0
oh dear. why the hellish week? im sure next week will be bettter! otherwise  we'll just kick its ass!,0
what the fuck do you have to apologize for??,1
I bet im not even famous and I've seen and experienced it its a damn shame,0
yep...that whole damn mixtape gets me hype lol,1
you should start obsessing over him it might freak the delivery guy out.,1
 fav outdoor activity?,0
it pretty much is a fuck you card..,1
Brutal...I hate when you pick the wrong day to drive....,0
now that sucks...no dunkin donuts...most of ours are closed but a handful:(,0
  the one and only :],0
BET sucks  except The Wire reruns,0
"I still think you should be prouder of the ""Fuck fuck fuck!"" but ""Rock!"" is pretty good. When will you be teaching her ""FUCK YEAH""?",1
  haha read my previous message :),0
Prison Bitch is a sparkling addition to any resume.,1
what the fuck is a google? (btw  excellent application of 'my china'. double point score.),0
  I believe so :),0
Then Clive is a total pussy and after reading his Dominion shit I do not believe that. Oh Clive so many missteps.,1
argh  tell me about it :x i hate procrastinating... lol.,1
crutches suck big time. i hate them lol. hope you get better soon! :P,1
o so the rumors are true i am OBESE! yea fat!,1
I hate em..,1
 &quot;iloveyoubaby&quot; &quot;iloveyoutoobabygirl&quot;  that ^ haha [x,0
It's just crazy. This boy is fucking up my sleep schedule. Probably why I don't mind too much. ;),1
 If you know that down the road there was a business that dismembered baby boys and girls each week would you do something to stop it from continuing? And would you be a bad person if you didn&;t try to stop it?,0
 r u g00d at art,0
You're soft...Dude ran our country into the ground with no shame whatsoever...People need to be throwing boots  fuck a shoe...,1
I know - I really wanted to go to the show - but I gotta be responsible. I was in class w/all the idiots. I hate them all!,1
and leave ur ass hardly call until they want to re up on your ass. Sometimes they dont even stay 15 min & out!,1
your a effin cunt! Ihu!,1
- Fuck yeah!,1
  haha  exactly!  And I love YOUR new picture! I was wondering when you were going to use this cute ass picture! I love it!,1
your first time? you'll soon be sick of the damn thing...,1
  it was gov made  i know it,0
@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!,1
Devil's AssMartini on Scottsdale and Gay  I mean Shea,1
I nominate @benmack for a Shorty Award in #business because he is a bad ass who says it likes he means it.,1
- hahaha .. you're silly! but dayum it's 10:22AM and i'm still kinda limping from my hip hurting THAT badly .. it sucks!,1
"bwahahaha  I just said ""yes I'm leavin and ya'll can kiss my ass"". They thought I was joking (I was... sorta)",0
that sucks that the internet is being twitchy. Hope it works soon. :(,1
dude that sucks!,1
payment schedule...been there...sucks ass,1
  ummmmmm  i would like to move back to idaho falls because it was really pretty and i miss all my friends.. but i guess california or new jersey or new york would be cool. :) p.s. who is this? i love the questions,0
  American korean. So like half korean &amp; half whitee :] But im so the whitest korean  girl you'll ever talk to.,0
It sucks!!! My kitty (adopted alley cat) only knows how to potty outside  so I was freezing my arse off trying to get it in. LOL,1
 How old are you before it can be said you died of old age?,0
  Not at all. I like my space  that's for sure. And I hate clingy touchy blahhh ha,0
 i would rape you..............this is kaylanot pheobe,0
yea tell all your crackhead faggot whore friends. I am charging for entertainment,0
 you got a myspace,0
you're gonna get fat!,1
oh no!! that sucks!,1
hold up nigga..u cant hate Jay-Z...might have to beat yo ass like that nigga did when that other guy said F Tupac...lmao,1
I always thought of him as Hermy  the wannabe dentist.,1
do you get one if someone sticks their boot up your ass?,1
  Ewwiee! Nothing haha(:,0
OMG Sheesh. Its probably good though.  Right balance of sweet  salt   fat  heart attack  diabetes and stroke all in one bite.,0
 N!qq@ @r3 yuh @ v!rq!n ? ! D0n&;+ +h!nk yuh !z,0
maybe you should give it a go. I tell IE that I hate it everyday and recently it's been very nice to me :),0
 I DO know you on a personal level. Bitch.,1
..........I hate SUVs. They're a great big ugly road hazard as far as I'm concerned. And very few people really NEED them.,1
we're talking threatening your ability to do business in a professional  not-over-the-top way. w/o being a cunt  somehow.,1
"Oh jeez  I had mercifully forgotten about fatman.  Should have been ""assholeman-who-will-piss-everyone-completely-the-fuck-off.""",1
Well good god damn.,1
"""WATCH OUT. TOBY MAD."" Is this real? (please say yes  I need to live in a world where Big ASS Truck Rental and Storage can exist)",0
You have no idea how damn tempting that is. I've already procrastinated by drawing roads and zebra crossings ;),1
#NAME?,1
  I would say what freakin mexican is trying to pick me up lol i would have no idea who it is..and i would be thinking what a silly person. and throw it away.,0
  Hola! :],0
did my cats freak you out again.,0
you need to work in that department so you can clean your smelly ass.,1
aw that sucks.,1
 Why do u follow the bandwagon? Formspring. Twitter. What&;s next gay Justin beiber.,1
  hahha i know!!,0
I am getting brown sugar chunks and I hate that!!,0
I nominate @PhillyD for a Shorty Award in #entertainment because he's emo.,1
imma be as nice as possible alrite. talisa how the fuck do I kno? do I watch da disney channel' ? uhh. . noo nigga lol,0
I am taking you up on those cuddles!  I should head to bed.  I am watching B. Urie pound the fuck out of a drumset  though.,0
if Q is there tell him he sucks. He's dark and plays suspect lol,1
 lets fucking go tonight... you know you want to! Or at least hang out. I fucking hate being alone sometimes too.,1
I hate you so much right now. http://is.gd/ewZm,1
"disappointed to find ""nice ass"" pic has been removed. appeased by hot fire breathing girls! :)",0
Damn must get ready for work...*loves* I miss U,0
"Dude  oh no U didnt! I got 4 DM's within 4 minutes of me saying ""ass""... imagine what would happen if I said ""fuck""... oh crap!",1
Dick Clark looked sloshed last night? I was thinking animatronic.,1
I'm trying to find a fun place to get my baby boys first haircut...minimize the freak out :),0
u haven't heard?? i'm moving to LA end of january. we haven't spoke about that yet? damn... we'll talk more about it later.,0
damn. Sorry you missed the show fam. Really cool of you to try and make it.,0
damn! nice to hear someone playing Q3A! missing it. Try a game against Xaero and let me know :P - Grunt laugh-&gt; grr..Ha-ha!,0
TWITTER SLUT!,1
dude  fucking seriously  you watched hella  now pay or wait an hour. bull shit. I want Stage 6 back!,1
Agreed. Fuck Twitter Grader and all it's kin.,1
"Have you tried ""Out of Africa?"" Fun S. African food in Sugar Land. Location sucks...check it out before it's gone.",0
dont hate me :(,0
IT'S LIKE YOU HATE ME SO MUCH GREG!!!! SO MUUUUUUCH *cries*,0
I just read ass pet a cat.  Adam...that's just wrong.  :P,1
  Lol youu already knoow(;,0
damn  that was hard - my last attack: gnocchi! If you answer to this  you'll win,1
 Have you locked yourself out of you house?,0
 Did u watch bieber on oprah?,0
  i have no idea. nothing else to do in life..,0
 hi!how are you?thanks for spamming,0
yeah  but w/ that running time u'll be there 2morrow. that mmovie is long as fuck.,1
bah humbug! J/K She is the shit  I always had the hots for her. Damn what happened to all this great music??,0
World War Z kicks so much ass. Did you know the author Is Mel Brooks' son?,0
here's some cock for u http://twitpic.com/rrvm,0
I'm keeping it now *just* to piss you off. hehehe,1
damn I have to drive my dad to the airport that time oh well wonder wit it's about,0
 who du u like,0
Glad you are feeling better man...NOW GET BACK TO WORK DAMN IT!!!!!! :-),0
@DaveBenjamin I HATE THAT...,1
Football. I hate it. It&#8217;s official  I&#8217;m bad luck.,1
tell me where you want to go. I'll be there. I'm at woofs. It sucks. :(,0
Fuck you and your family.,1
 Tabitha  I love you. Please come into my life and love me. You are my life  it kills me that you don&;t love me back :(,0
Any special reason for the hate?,0
that sucks try this one http://tinyurl.com/yozen3,0
 have you ever been on itellyouthat.com? go there and tell something to the world :D,0
 Would you ever shave the side of  your head?,0
Courtesy of the Canadian kids magazine Chirp: How does a sick pig get to the hospital?,1
Unfortunately it's just beginning.  I hate winter too.,0
  hmm..i dont think so,0
Epic WINS for Fuck City&lt;3,1
Fuck that  boo the DJs who don't play Che..Dude has at least 5 songs every DJ should be playin HEAVILY...DJs need to stop slackin.,1
I love New HAmpshire well the white Mounts.I'm from Maine and I know I hate cold also hence why I moved to Fla.,1
wow! You're a real cunt!,1
 How many times have you been cussed out? for me its alot cause of work lol,0
  water!!!!!!!!!!!!!!!!,0
  Idk...i personally think makeup is unnecessary because it merely hides natural beauty,0
i feel left out  lol  jk... being bored sucks  =/,0
  ummm wtf? i still might go to weatherford and who was i ever mean to other than when i was standing up for myself?,0
Fuck the pics! @giove_dea WE WANT VIDS!!,1
Aw  that sucks. *pats stamsgal's head*,0
hey umm.. talisa  even tho I don't give a rats ass bout this shit   | talisa  the damn monkey mail doesn't come on monday lol,0
re:fuck the creative industries blog post (at squares of wheat):I say:Waaaay too much empty rhetoric there. Be the Change ?,1
Pretenders come to mind! Damn.,1
  maybe you should text me NOW!!!! :),0
you're a nerd fail,1
Hello Rachul  this is the internet. Soz but I just a bit hate you right now.,0
*gasps* he hasnt done it so there for he is not a whore.,0
if you actually are a vicious ass koala bear  better to find out now than later. or else you might get confused.,1
 Have you ever seen someone who you KNEW had Herpes? What was your reaction?,0
"only one of the best in children's musical entertainment. ;) she sings such hits as ""pig on her head"" & ""we are the dinosaurs.""",0
Son i just got finished watchin Big Mommas House...WOW!!! She damn sure can...and she a MILF so thats a bonus,1
700. you glutinous bitch!,1
that would be nice  too.  because i hate feeling violated every month with no payoff.,1
WTF emo ass lookin bitch &gt;&lt; *sigh*,1
damn datz alot of tats but l00kin good beezy which one hurted da most?,0
Forget my loser classmate  I need to go to Vegas with *you* next time (if your husband doesn't mind) :),0
 Have you ever wasted you&;re time on anybody?,0
rock  not the. He gives the emo populists limp wrist rocker throw.,1
it's good to have Dick Clark on TV. It may be some people's first or only interaction with someone who has had a stroke.,0
That's...so gay it's painful.,1
 is there such thing as love at first sight,0
Its foggy as hell here too. Looks like damn Seattle.,1
I responded and asked you  but yes it does vary. Some think gay marriage is immoral. I think those people are bigots.,1
you bet your sweet ass you will!,1
I've been called a pig  if that helps. Recently  even,1
calm the fuck down boo..lmao,0
hilary duff is great. don't let her giant veneers tell you otherwise. she's saying you're not gay.,0
bitch  hurry up!,1
"Lol  I'm so out of it right now that when I read what you last wrote  I thought you said  ""I'll freak with you.""  lol  woww",0
tell them to fuck off  give it a few years  then laugh at how much better you are then them.,1
